workload,trace_id,scale_selected,node_id,call_index,trace_llm_calls,prompt_qwen36_tokens,input_nemotron_tokens,output_recorded_tokens,output_reasoning_tokens,output_nonreasoning_tokens,output_unknown_tokens,capture_llm_phase_seconds
openclaw,2b3ef98c-cc05-450b-a719-711aee40ac65,False,llm-021,21,28,,16563,276,49,227,0,7.83899998664856
openclaw,2b3ef98c-cc05-450b-a719-711aee40ac65,False,llm-022,22,28,,17377,68,21,47,0,2.507999897003174
openclaw,2b3ef98c-cc05-450b-a719-711aee40ac65,False,llm-023,23,28,,17889,176,53,123,0,5.08899998664856
openclaw,2b3ef98c-cc05-450b-a719-711aee40ac65,False,llm-024,24,28,,18030,49,10,39,0,0.8350000381469727
openclaw,2b3ef98c-cc05-450b-a719-711aee40ac65,False,llm-025,25,28,,18594,244,17,227,0,3.8269999027252197
openclaw,2b3ef98c-cc05-450b-a719-711aee40ac65,False,llm-026,26,28,,18940,626,455,171,0,7.552999973297119
openclaw,2b3ef98c-cc05-450b-a719-711aee40ac65,False,llm-027,27,28,,19206,279,107,172,0,3.6500000953674316
openclaw,2b3ef98c-cc05-450b-a719-711aee40ac65,False,llm-028,28,28,,,1115,,,1115,2.7639999389648438
openclaw,bfcd99e1-0690-4b53-a85c-0174a8629083,True,llm-001,1,7,7474,8075,90,26,64,0,1.505000114440918
openclaw,bfcd99e1-0690-4b53-a85c-0174a8629083,True,llm-002,2,7,7688,8292,76,9,67,0,1.2119998931884766
openclaw,bfcd99e1-0690-4b53-a85c-0174a8629083,True,llm-003,3,7,7832,8436,59,25,34,0,3.2990000247955322
openclaw,bfcd99e1-0690-4b53-a85c-0174a8629083,True,llm-004,4,7,8161,8760,87,16,71,0,2.7880001068115234
openclaw,bfcd99e1-0690-4b53-a85c-0174a8629083,True,llm-005,5,7,9972,10532,820,126,694,0,9.748999834060669
openclaw,bfcd99e1-0690-4b53-a85c-0174a8629083,True,llm-006,6,7,10882,11414,2114,1689,425,0,24.901999950408936
openclaw,bfcd99e1-0690-4b53-a85c-0174a8629083,True,llm-007,7,7,11195,11721,24,13,11,0,0.6140000820159912
openclaw,544b7f0c-173a-4377-8d56-57b36eb26ddf,True,llm-001,1,11,7479,8088,125,62,63,0,2.2699999809265137
openclaw,544b7f0c-173a-4377-8d56-57b36eb26ddf,True,llm-002,2,11,9080,9698,133,77,56,0,1.9019999504089355
openclaw,544b7f0c-173a-4377-8d56-57b36eb26ddf,True,llm-003,3,11,11197,11837,89,21,68,0,2.055999994277954
openclaw,544b7f0c-173a-4377-8d56-57b36eb26ddf,True,llm-004,4,11,16380,17121,135,78,57,0,1.9810001850128174
openclaw,544b7f0c-173a-4377-8d56-57b36eb26ddf,True,llm-005,5,11,20065,20838,92,19,73,0,3.2699999809265137
openclaw,544b7f0c-173a-4377-8d56-57b36eb26ddf,True,llm-006,6,11,20396,21174,92,17,75,0,1.7239999771118164
openclaw,544b7f0c-173a-4377-8d56-57b36eb26ddf,True,llm-007,7,11,20536,21305,96,14,82,0,3.671999931335449
openclaw,544b7f0c-173a-4377-8d56-57b36eb26ddf,True,llm-008,8,11,21578,22356,103,41,62,0,9.766999959945679
openclaw,544b7f0c-173a-4377-8d56-57b36eb26ddf,True,llm-009,9,11,24860,25698,127,56,71,0,10.066999912261963
openclaw,544b7f0c-173a-4377-8d56-57b36eb26ddf,True,llm-010,10,11,25187,26029,209,119,90,0,11.592000007629395
openclaw,544b7f0c-173a-4377-8d56-57b36eb26ddf,True,llm-011,11,11,25642,26490,306,170,136,0,4.601999998092651
openclaw,42576abe-0deb-4869-8c63-225c2d75a95a,True,llm-001,1,3,7659,8261,691,437,254,0,8.819000005722046
openclaw,42576abe-0deb-4869-8c63-225c2d75a95a,True,llm-002,2,3,8041,8647,267,135,132,0,3.7269999980926514
openclaw,42576abe-0deb-4869-8c63-225c2d75a95a,True,llm-003,3,3,8298,8908,134,120,14,0,2.23799991607666
openclaw,6b078778-0b90-464d-83f6-59511c811b01,True,llm-001,1,4,7512,8111,138,85,53,0,9.336999893188477
openclaw,6b078778-0b90-464d-83f6-59511c811b01,True,llm-002,2,4,10696,11318,124,70,54,0,9.9760000705719
openclaw,6b078778-0b90-464d-83f6-59511c811b01,True,llm-003,3,4,13714,14347,68,23,45,0,9.876000165939331
openclaw,6b078778-0b90-464d-83f6-59511c811b01,True,llm-004,4,4,20971,21633,261,147,114,0,4.190000057220459
openclaw,b415aba4-4b68-4fc6-9b89-2c812e55a3e1,True,llm-001,1,7,7464,8064,133,75,58,0,3.2160000801086426
openclaw,b415aba4-4b68-4fc6-9b89-2c812e55a3e1,True,llm-002,2,7,10196,10838,72,23,49,0,1.2409999370574951
openclaw,b415aba4-4b68-4fc6-9b89-2c812e55a3e1,True,llm-003,3,7,12821,13507,378,339,39,0,4.756999969482422
openclaw,b415aba4-4b68-4fc6-9b89-2c812e55a3e1,True,llm-004,4,7,18452,19062,362,323,39,0,4.656999826431274
openclaw,b415aba4-4b68-4fc6-9b89-2c812e55a3e1,True,llm-005,5,7,24311,24753,77,38,39,0,1.3029999732971191
openclaw,b415aba4-4b68-4fc6-9b89-2c812e55a3e1,True,llm-006,6,7,30302,30608,63,24,39,0,9.564000129699707
openclaw,b415aba4-4b68-4fc6-9b89-2c812e55a3e1,True,llm-007,7,7,35986,36218,1155,890,265,0,16.513000011444092
openclaw,076c8171-9b3b-49b9-a477-244d2a532826,True,llm-001,1,7,7548,8148,242,30,212,0,3.9159998893737793
openclaw,076c8171-9b3b-49b9-a477-244d2a532826,True,llm-002,2,7,8177,8772,239,21,218,0,11.45199990272522
openclaw,076c8171-9b3b-49b9-a477-244d2a532826,True,llm-003,3,7,9152,9767,260,55,205,0,27.560999870300293
openclaw,076c8171-9b3b-49b9-a477-244d2a532826,True,llm-004,4,7,10453,11102,693,95,598,0,21.50600004196167
openclaw,076c8171-9b3b-49b9-a477-244d2a532826,True,llm-005,5,7,11973,12642,313,44,269,0,3.999000072479248
openclaw,076c8171-9b3b-49b9-a477-244d2a532826,True,llm-006,6,7,13543,14203,589,35,554,0,7.947000026702881
openclaw,076c8171-9b3b-49b9-a477-244d2a532826,True,llm-007,7,7,15128,15807,139,56,83,0,3.121000051498413
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-001,1,25,7419,8029,91,40,51,0,1.4719998836517334
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-002,2,25,10332,11017,170,108,62,0,2.859999895095825
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-003,3,25,13049,13794,488,443,45,0,6.109999895095825
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-004,4,25,15296,16109,386,328,58,0,4.8490002155303955
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-005,5,25,18165,19045,56,20,36,0,1.065999984741211
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-006,6,25,18451,19339,134,49,85,0,1.8439998626708984
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-007,7,25,21157,22108,79,31,48,0,1.3439998626708984
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-008,8,25,22692,23736,1459,1405,54,0,17.380000114440918
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-009,9,25,23422,24474,62,14,48,0,2.702000141143799
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-010,10,25,25044,26108,189,137,52,0,3.044999837875366
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-011,11,25,27742,28873,316,279,37,0,4.075999975204468
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-012,12,25,32643,33867,295,229,66,0,4.313999891281128
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-013,13,25,35481,36769,57,18,39,0,1.187999963760376
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-014,14,25,41048,42580,159,98,61,0,2.578000068664551
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-015,15,25,44195,45801,273,203,70,0,5.134999990463257
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-016,16,25,46821,48497,83,29,54,0,1.4830000400543213
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-017,17,25,49031,50710,967,905,62,0,12.007999897003174
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-018,18,25,52121,53876,108,34,74,0,1.9589998722076416
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-019,19,25,55091,56970,381,305,76,0,5.829999923706055
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-020,20,25,57929,59868,64,22,42,0,1.444000005722046
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-021,21,25,60749,62698,640,582,58,0,9.111999988555908
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-022,22,25,63692,65705,1876,1827,49,0,22.579999923706055
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-023,23,25,64068,66090,923,863,60,0,13.111000061035156
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-024,24,25,67310,69387,260,209,51,0,3.5160000324249268
openclaw,08cae58d-4084-4616-b6dd-dd6534e4825b,True,llm-025,25,25,70340,72476,797,606,191,0,10.075000047683716
openclaw,cca530fc-4052-43b2-b130-b30968d8aa44,True,llm-001,1,13,7462,8061,184,22,162,0,2.825000047683716
openclaw,cca530fc-4052-43b2-b130-b30968d8aa44,True,llm-002,2,13,7654,8256,325,286,39,0,9.109999895095825
openclaw,cca530fc-4052-43b2-b130-b30968d8aa44,True,llm-003,3,13,7749,8348,219,24,195,0,8.408999919891357
openclaw,cca530fc-4052-43b2-b130-b30968d8aa44,True,llm-004,4,13,7979,8574,512,23,489,0,6.792999982833862
openclaw,cca530fc-4052-43b2-b130-b30968d8aa44,True,llm-005,5,13,9958,10472,1158,523,635,0,14.563999891281128
openclaw,cca530fc-4052-43b2-b130-b30968d8aa44,True,llm-006,6,13,12792,13202,1937,1274,663,0,24.242000102996826
openclaw,cca530fc-4052-43b2-b130-b30968d8aa44,True,llm-007,7,13,16758,17115,733,81,652,0,10.569000005722046
openclaw,cca530fc-4052-43b2-b130-b30968d8aa44,True,llm-008,8,13,20436,20842,2962,1931,1031,0,35.91300010681152
openclaw,cca530fc-4052-43b2-b130-b30968d8aa44,True,llm-009,9,13,22231,22638,3709,3106,603,0,45.16100001335144
openclaw,cca530fc-4052-43b2-b130-b30968d8aa44,True,llm-010,10,13,22933,23329,877,96,781,0,10.786999940872192
openclaw,cca530fc-4052-43b2-b130-b30968d8aa44,True,llm-011,11,13,24956,25378,865,526,339,0,11.516999959945679
openclaw,cca530fc-4052-43b2-b130-b30968d8aa44,True,llm-012,12,13,26456,26828,647,386,261,0,8.04200005531311
openclaw,cca530fc-4052-43b2-b130-b30968d8aa44,True,llm-013,13,13,27295,,6234,,,6234,48.199000120162964
openclaw,2dfc4c37-fec1-4518-84a7-10095d30ad75,True,llm-001,1,18,7468,8069,138,86,52,0,1.9819998741149902
openclaw,2dfc4c37-fec1-4518-84a7-10095d30ad75,True,llm-002,2,18,10094,10772,75,20,55,0,1.3330001831054688
openclaw,2dfc4c37-fec1-4518-84a7-10095d30ad75,True,llm-003,3,18,10195,10867,81,28,53,0,4.385999917984009
openclaw,2dfc4c37-fec1-4518-84a7-10095d30ad75,True,llm-004,4,18,10295,10960,103,50,53,0,5.859000205993652
openclaw,2dfc4c37-fec1-4518-84a7-10095d30ad75,True,llm-005,5,18,13335,14067,84,33,51,0,5.89900016784668
openclaw,2dfc4c37-fec1-4518-84a7-10095d30ad75,True,llm-006,6,18,22065,22819,74,22,52,0,2.131999969482422
openclaw,2dfc4c37-fec1-4518-84a7-10095d30ad75,True,llm-007,7,18,25016,25830,88,28,60,0,1.4489998817443848
openclaw,2dfc4c37-fec1-4518-84a7-10095d30ad75,True,llm-008,8,18,33769,34609,97,31,66,0,5.126999855041504
openclaw,2dfc4c37-fec1-4518-84a7-10095d30ad75,True,llm-009,9,18,42521,43382,106,47,59,0,6.57699990272522
openclaw,2dfc4c37-fec1-4518-84a7-10095d30ad75,True,llm-010,10,18,42702,43555,74,17,57,0,1.50600004196167
openclaw,2dfc4c37-fec1-4518-84a7-10095d30ad75,True,llm-011,11,18,45836,46733,86,27,59,0,9.690000057220459
openclaw,2dfc4c37-fec1-4518-84a7-10095d30ad75,True,llm-012,12,18,50605,51660,243,192,51,0,4.508999824523926
openclaw,2dfc4c37-fec1-4518-84a7-10095d30ad75,True,llm-013,13,18,53512,54667,80,27,53,0,1.4529998302459717
openclaw,2dfc4c37-fec1-4518-84a7-10095d30ad75,True,llm-014,14,18,53612,54760,84,21,63,0,1.746000051498413
openclaw,2dfc4c37-fec1-4518-84a7-10095d30ad75,True,llm-015,15,18,53720,54863,90,33,57,0,1.3859999179840088
openclaw,2dfc4c37-fec1-4518-84a7-10095d30ad75,True,llm-016,16,18,64298,65307,115,50,65,0,2.172999858856201
openclaw,2dfc4c37-fec1-4518-84a7-10095d30ad75,True,llm-017,17,18,69819,70760,112,47,65,0,2.1670000553131104
openclaw,2dfc4c37-fec1-4518-84a7-10095d30ad75,True,llm-018,18,18,77642,78472,1219,934,285,0,15.075000047683716
openclaw,935e2cff-ae78-4218-b3f5-115589b19dae,True,llm-001,1,13,7438,8058,169,114,55,0,2.3560001850128174
openclaw,935e2cff-ae78-4218-b3f5-115589b19dae,True,llm-002,2,13,10248,10923,151,105,46,0,2.1490001678466797
openclaw,935e2cff-ae78-4218-b3f5-115589b19dae,True,llm-003,3,13,12600,13376,74,24,50,0,1.4479999542236328
openclaw,935e2cff-ae78-4218-b3f5-115589b19dae,True,llm-004,4,13,20023,20880,195,144,51,0,2.9489998817443848
openclaw,935e2cff-ae78-4218-b3f5-115589b19dae,True,llm-005,5,13,22945,23865,73,28,45,0,1.3539998531341553
openclaw,935e2cff-ae78-4218-b3f5-115589b19dae,True,llm-006,6,13,28543,29452,183,145,38,0,14.407999992370605
openclaw,935e2cff-ae78-4218-b3f5-115589b19dae,True,llm-007,7,13,35658,36581,169,116,53,0,14.338000059127808
openclaw,935e2cff-ae78-4218-b3f5-115589b19dae,True,llm-008,8,13,38035,39003,158,103,55,0,14.40499997138977
openclaw,935e2cff-ae78-4218-b3f5-115589b19dae,True,llm-009,9,13,40115,41122,86,37,49,0,5.482000112533569
openclaw,935e2cff-ae78-4218-b3f5-115589b19dae,True,llm-010,10,13,42931,43973,72,31,41,0,1.627000093460083
openclaw,935e2cff-ae78-4218-b3f5-115589b19dae,True,llm-011,11,13,49703,50871,97,43,54,0,5.7209999561309814
openclaw,935e2cff-ae78-4218-b3f5-115589b19dae,True,llm-012,12,13,49880,51036,67,15,52,0,1.5550000667572021
openclaw,935e2cff-ae78-4218-b3f5-115589b19dae,True,llm-013,13,13,51174,52343,354,172,182,0,5.3409998416900635
openclaw,4fc2f1ae-8625-45b5-ab34-ad4433bc21f8,True,llm-001,1,7,7407,8008,112,63,49,0,5.867999792098999
openclaw,4fc2f1ae-8625-45b5-ab34-ad4433bc21f8,True,llm-002,2,7,10875,11558,116,57,59,0,7.302999973297119
openclaw,4fc2f1ae-8625-45b5-ab34-ad4433bc21f8,True,llm-003,3,7,18124,19012,315,257,58,0,4.6590001583099365
openclaw,4fc2f1ae-8625-45b5-ab34-ad4433bc21f8,True,llm-004,4,7,25217,26389,121,58,63,0,2.577000141143799
openclaw,4fc2f1ae-8625-45b5-ab34-ad4433bc21f8,True,llm-005,5,7,32135,33467,380,331,49,0,4.974999904632568
openclaw,4fc2f1ae-8625-45b5-ab34-ad4433bc21f8,True,llm-006,6,7,35663,37074,198,125,73,0,2.747999906539917
openclaw,4fc2f1ae-8625-45b5-ab34-ad4433bc21f8,True,llm-007,7,7,40047,41506,441,367,74,0,6.286999940872192
openclaw,5188369a-3bbe-43d8-8b94-11558f909a08,True,llm-001,1,11,7463,8062,101,45,56,0,1.5480000972747803
openclaw,5188369a-3bbe-43d8-8b94-11558f909a08,True,llm-002,2,11,10275,10923,111,46,65,0,1.6689999103546143
openclaw,5188369a-3bbe-43d8-8b94-11558f909a08,True,llm-003,3,11,10597,11248,103,32,71,0,1.4739999771118164
openclaw,5188369a-3bbe-43d8-8b94-11558f909a08,True,llm-004,4,11,10925,11579,86,17,69,0,1.3010001182556152
openclaw,5188369a-3bbe-43d8-8b94-11558f909a08,True,llm-005,5,11,11251,11908,67,17,50,0,1.0450000762939453
openclaw,5188369a-3bbe-43d8-8b94-11558f909a08,True,llm-006,6,11,11559,12220,73,23,50,0,1.11899995803833
openclaw,5188369a-3bbe-43d8-8b94-11558f909a08,True,llm-007,7,11,11861,12526,74,24,50,0,1.1470000743865967
openclaw,5188369a-3bbe-43d8-8b94-11558f909a08,True,llm-008,8,11,12167,12836,75,25,50,0,1.2819998264312744
openclaw,5188369a-3bbe-43d8-8b94-11558f909a08,True,llm-009,9,11,12475,13148,115,50,65,0,1.7219998836517334
openclaw,5188369a-3bbe-43d8-8b94-11558f909a08,True,llm-010,10,11,14498,15173,91,29,62,0,1.4110000133514404
openclaw,5188369a-3bbe-43d8-8b94-11558f909a08,True,llm-011,11,11,15813,16494,194,88,106,0,4.6540000438690186
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-001,1,26,7426,8027,163,112,51,0,2.6000001430511475
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-002,2,26,10572,11230,88,37,51,0,1.3849999904632568
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-003,3,26,13466,14185,144,65,79,0,5.3480000495910645
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-004,4,26,37272,38975,102,45,57,0,2.43999981880188
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-005,5,26,37749,39442,113,37,76,0,1.7650001049041748
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-006,6,26,40455,42170,119,68,51,0,1.8560001850128174
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-007,7,26,43260,45033,114,26,88,0,1.8320000171661377
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-008,8,26,43800,45583,88,10,78,0,1.875999927520752
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-009,9,26,46792,48605,151,100,51,0,7.431999921798706
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-010,10,26,49625,51504,138,60,78,0,2.0299999713897705
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-011,11,26,51496,53418,236,157,79,0,3.9589998722076416
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-012,12,26,75820,78745,132,44,88,0,3.6540000438690186
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-013,13,26,75929,78850,146,42,104,0,2.1559998989105225
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-014,14,26,76052,78971,143,46,97,0,2.0870001316070557
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-015,15,26,76193,79117,82,21,61,0,1.63100004196167
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-016,16,26,76274,79195,111,50,61,0,3.7090001106262207
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-017,17,26,76355,79273,103,47,56,0,2.4100000858306885
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-018,18,26,76434,79349,87,30,57,0,1.6759998798370361
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-019,19,26,76527,79439,149,97,52,0,2.1499998569488525
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-020,20,26,76604,79513,132,73,59,0,4.145999908447266
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-021,21,26,76690,79595,158,97,61,0,8.026000022888184
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-022,22,26,76780,79681,101,43,58,0,3.200000047683716
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-023,23,26,78207,81105,89,28,61,0,2.111999988555908
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-024,24,26,78295,81189,127,70,57,0,3.9119999408721924
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-025,25,26,79257,82185,107,41,66,0,1.874000072479248
openclaw,9f41b083-683e-4dcf-9185-ccfeaa88fa45,True,llm-026,26,26,79346,82270,266,125,141,0,3.745999813079834
openclaw,6f37996b-2ac7-44b0-8e68-6d28256631b4,True,llm-001,1,3,7603,8190,1141,733,408,0,15.217999935150146
openclaw,6f37996b-2ac7-44b0-8e68-6d28256631b4,True,llm-002,2,3,8091,8658,364,69,295,0,4.950000047683716
openclaw,6f37996b-2ac7-44b0-8e68-6d28256631b4,True,llm-003,3,3,8430,8986,82,38,44,0,4.497999906539917
openclaw,56db2318-640f-477a-a82f-bc93ad13e882,True,llm-001,1,3,7741,8342,1220,302,918,0,16.703999996185303
openclaw,56db2318-640f-477a-a82f-bc93ad13e882,True,llm-002,2,3,8714,9284,677,68,609,0,8.573000192642212
openclaw,56db2318-640f-477a-a82f-bc93ad13e882,True,llm-003,3,3,10326,10888,88,38,50,0,1.9780001640319824
openclaw,ecbc4f94-95a3-4cc7-b255-6741a458a625,True,llm-001,1,8,7424,8033,103,56,47,0,17.64199995994568
openclaw,ecbc4f94-95a3-4cc7-b255-6741a458a625,True,llm-002,2,8,10399,11074,93,48,45,0,6.70199990272522
openclaw,ecbc4f94-95a3-4cc7-b255-6741a458a625,True,llm-003,3,8,17163,17924,112,58,54,0,18.3270001411438
openclaw,ecbc4f94-95a3-4cc7-b255-6741a458a625,True,llm-004,4,8,24779,25672,141,70,71,0,6.378000020980835
openclaw,ecbc4f94-95a3-4cc7-b255-6741a458a625,True,llm-005,5,8,32567,33573,116,52,64,0,20.407999992370605
openclaw,ecbc4f94-95a3-4cc7-b255-6741a458a625,True,llm-006,6,8,39501,40583,194,119,75,0,6.989000082015991
openclaw,ecbc4f94-95a3-4cc7-b255-6741a458a625,True,llm-007,7,8,40192,41288,89,19,70,0,4.933000087738037
openclaw,ecbc4f94-95a3-4cc7-b255-6741a458a625,True,llm-008,8,8,41059,42195,881,523,358,0,15.509999990463257
openclaw,e9a2c537-8232-4c3f-85b0-b52de6bcba99,True,llm-001,1,4,7478,8078,237,20,217,0,27.73300004005432
openclaw,e9a2c537-8232-4c3f-85b0-b52de6bcba99,True,llm-002,2,4,7757,8352,264,17,247,0,5.93999981880188
openclaw,e9a2c537-8232-4c3f-85b0-b52de6bcba99,True,llm-003,3,4,9185,9803,588,254,334,0,12.432000160217285
openclaw,e9a2c537-8232-4c3f-85b0-b52de6bcba99,True,llm-004,4,4,9640,10251,23,13,10,0,1.315000057220459
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-001,1,64,7571,8171,121,70,51,0,3.058000087738037
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-002,2,64,10191,10840,106,49,57,0,1.6040000915527344
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-003,3,64,12496,13193,84,36,48,0,1.3840000629425049
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-004,4,64,15247,15990,103,53,50,0,1.5520000457763672
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-005,5,64,15865,16606,76,16,60,0,1.3199999332427979
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-006,6,64,15987,16722,75,21,54,0,1.433000087738037
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-007,7,64,17798,18571,104,53,51,0,1.5980000495910645
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-008,8,64,20809,21649,73,24,49,0,1.314000129699707
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-009,9,64,21262,22100,69,17,52,0,1.434999942779541
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-010,10,64,24167,25061,119,68,51,0,2.9839999675750732
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-011,11,64,24903,25797,111,60,51,0,1.7160000801086426
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-012,12,64,25328,26216,75,25,50,0,23.55900001525879
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-013,13,64,25495,26371,109,61,48,0,2.9170000553131104
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-014,14,64,28459,29393,69,27,42,0,1.3919999599456787
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-015,15,64,29123,30070,100,50,50,0,1.689000129699707
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-016,16,64,31859,32855,110,57,53,0,3.0959999561309814
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-017,17,64,32532,33536,98,42,56,0,1.5130000114440918
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-018,18,64,33247,34250,75,26,49,0,1.5350000858306885
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-019,19,64,35997,37062,101,54,47,0,10.56000018119812
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-020,20,64,36551,37624,91,37,54,0,5.688000202178955
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-021,21,64,37247,38323,91,36,55,0,5.102999925613403
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-022,22,64,38211,39299,128,78,50,0,2.2009999752044678
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-023,23,64,38903,40000,87,44,43,0,1.3550000190734863
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-024,24,64,41457,42621,87,36,51,0,1.5740001201629639
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-025,25,64,42151,43318,93,51,42,0,1.6540000438690186
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-026,26,64,49497,50741,125,84,41,0,2.0910000801086426
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-027,27,64,50133,51395,126,69,57,0,2.064000129699707
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-028,28,64,50568,51827,117,71,46,0,6.761999845504761
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-029,29,64,53503,54834,127,75,52,0,2.0799999237060547
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-030,30,64,54304,55644,84,26,58,0,1.6679999828338623
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-031,31,64,54487,55815,78,30,48,0,1.4169998168945312
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-032,32,64,57318,58710,123,68,55,0,3.997999906539917
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-033,33,64,57495,58875,108,56,52,0,8.822999954223633
openclaw,8131e2c0-0083-4265-9ce7-78c2d568425d,True,llm-034,34,64,58255,59646,114,66,48,0,2.010999917984009
